467,60
443,94
469,86
393,85
407,100
386,15
460,49
380,25
470,61
424,55
451,57
442,57
385,38
406,10
375,75
390,26
472,33
449,46
409,21
383,71
387,1
413,68
389,87
423,41
435,51
448,85
417,40
463,94
422,95
441,95
462,19
396,49
403,67
379,52
381,35
376,42
445,20
440,4
471,7
430,49
402,16
438,51
397,37
401,65
377,10
414,13
455,56
466,6
458,59
426,9
420,2
421,1
456,64
454,57
428,33
439,13
457,22
434,45
399,78
453,8
415,35
382,82
405,29
427,5
391,94
437,26
436,81
384,56
468,75
400,44
425,81
432,39
408,76
464,72
450,83
452,53
416,49
461,18
429,35
447,29
404,36
374,1
465,43
411,54
392,63
378,9
446,22
459,19
410,16
412,95
433,5
419,9
388,30
431,45
418,12
473,67
398,23
395,13
444,43
394,100
