10,92
12,19
32,4
80,4
47,95
48,21
33,58
1,52
46,58
25,23
83,96
42,34
8,16
58,23
67,49
28,80
76,93
70,23
17,29
60,96
89,91
22,19
68,28
49,68
18,89
79,8
30,100
88,66
75,18
56,58
16,92
54,95
62,12
59,30
52,85
82,18
86,59
43,59
51,18
53,80
0,63
74,22
72,38
95,72
6,65
97,11
90,22
11,19
15,38
34,80
3,61
14,35
36,75
7,51
39,48
45,39
77,75
24,51
69,46
26,2
94,39
35,46
44,86
50,70
38,99
66,49
85,99
9,17
57,69
71,58
37,88
64,10
96,81
55,50
29,4
63,55
61,92
20,46
21,44
2,8
19,96
23,99
87,44
40,100
78,62
41,99
81,68
5,26
27,57
91,9
65,5
13,57
84,46
4,65
93,92
73,23
31,60
92,53
