21,94
76,31
97,54
5,11
62,20
16,68
81,92
50,97
12,84
8,84
70,55
65,44
46,83
14,25
40,1
58,56
68,49
69,48
2,50
7,55
94,82
30,95
60,31
84,55
67,7
64,72
86,2
43,20
61,85
3,28
15,48
18,87
28,75
56,20
73,14
36,76
88,21
48,17
47,61
90,39
34,82
45,58
80,20
13,2
77,25
44,39
37,76
79,78
51,44
17,82
19,74
91,52
9,47
42,44
49,97
20,38
0,12
6,30
24,64
31,23
33,40
57,24
82,65
55,78
54,87
53,52
96,26
85,85
66,19
4,60
78,72
89,47
38,46
83,47
87,88
95,37
11,58
35,50
74,2
93,14
92,56
10,94
63,90
52,21
59,90
32,65
1,47
29,95
39,43
41,94
23,92
22,5
25,56
72,11
75,45
71,43
27,29
26,63
