218,91
268,97
206,3
202,39
233,76
190,49
225,9
216,6
199,8
205,1
239,5
250,27
259,15
244,75
271,45
198,50
197,7
276,9
242,37
188,3
228,60
273,64
210,8
247,3
226,71
196,44
194,36
246,91
253,16
238,26
237,36
222,48
270,65
214,59
193,42
261,65
245,41
208,9
219,46
212,98
221,88
265,81
204,67
240,18
211,83
249,78
217,20
201,48
241,83
274,67
223,60
231,28
262,10
254,84
255,1
200,49
258,11
213,28
232,88
248,67
235,62
251,49
264,44
207,26
277,85
234,5
236,84
192,78
189,78
191,75
203,44
224,36
209,91
272,97
267,12
257,83
260,50
266,24
269,60
256,41
252,37
243,90
227,57
263,52
275,29
229,36
215,50
220,87
230,85
