125,24
152,36
106,26
153,56
127,31
182,8
177,60
185,80
102,48
151,5
103,58
139,71
187,72
184,11
128,33
157,45
172,19
104,77
156,70
108,51
186,37
176,5
116,91
145,72
129,29
170,60
179,39
159,37
140,46
112,73
167,14
150,86
109,45
180,14
178,52
122,9
107,1
168,56
130,91
154,83
134,1
137,19
175,30
141,61
124,30
173,89
164,28
132,87
100,39
147,5
119,2
117,26
114,100
183,50
138,14
161,99
118,89
171,95
101,80
111,71
113,30
174,58
133,98
135,8
165,25
98,28
136,82
181,57
163,27
121,72
158,46
142,93
110,65
166,86
120,58
162,48
115,71
126,93
155,83
144,100
148,77
160,84
105,56
99,96
123,24
169,72
149,66
143,1
146,89
131,99
