263,86
230,85
260,8
258,93
252,67
249,48
266,77
206,15
220,36
274,26
217,37
271,95
265,70
222,74
231,2
192,19
238,73
211,16
190,32
189,8
269,9
199,21
240,34
216,89
251,74
229,32
218,1
236,5
268,60
277,43
193,27
261,16
237,100
223,56
227,54
188,64
233,90
214,86
259,45
273,12
267,32
205,33
270,5
209,95
253,18
257,54
221,42
194,93
248,18
212,13
195,89
215,40
247,23
245,36
210,15
191,77
250,30
275,93
254,63
203,40
200,27
246,82
256,40
272,11
198,44
264,14
232,80
213,85
234,15
225,55
208,87
196,94
235,34
224,46
201,91
241,95
239,82
244,94
204,40
242,82
262,14
228,71
219,90
255,31
197,67
226,61
202,24
276,27
243,71
207,96
