132,73
185,55
114,70
143,78
118,81
128,70
121,33
107,13
139,39
129,65
182,78
141,69
184,54
179,25
150,37
117,3
183,31
105,23
177,22
111,42
142,56
101,88
153,29
124,27
173,39
140,73
172,91
171,53
169,76
138,31
187,18
162,22
102,76
165,31
112,53
108,80
166,49
100,44
148,33
151,63
146,88
175,58
127,79
131,93
154,87
168,91
104,82
120,72
164,19
144,50
116,20
167,54
157,69
180,24
106,100
133,69
156,83
155,26
135,85
110,59
152,13
163,7
170,48
136,43
125,13
149,66
160,62
98,30
103,88
130,46
147,47
122,23
159,99
126,53
181,94
137,57
99,77
145,30
161,68
178,83
176,63
186,2
113,91
115,18
174,45
158,54
123,48
119,49
109,74
134,14
