401,86
377,28
407,2
442,5
448,64
395,6
399,100
379,29
461,68
457,99
385,26
404,89
436,14
403,79
463,83
440,97
451,46
420,31
437,5
470,61
380,62
444,63
388,6
397,18
467,99
449,62
386,99
413,22
434,78
454,86
468,29
382,20
466,63
392,10
455,55
410,69
391,30
414,52
431,77
378,22
462,18
443,85
422,2
416,81
429,65
432,81
402,85
421,99
458,23
424,70
400,61
456,6
450,58
375,45
435,41
426,14
459,80
460,6
471,8
423,27
389,56
393,33
441,13
433,84
398,87
464,75
439,93
408,61
384,96
390,88
428,45
445,71
446,63
430,79
411,74
383,26
427,37
396,80
387,64
473,62
381,32
417,58
374,64
418,73
405,53
412,82
376,40
419,22
415,56
425,16
469,98
453,82
452,30
409,16
394,92
465,71
406,40
472,41
447,98
438,5
