147,31
111,53
167,74
143,27
137,31
139,80
163,9
160,7
105,54
164,42
133,93
101,54
172,78
173,65
142,39
122,20
109,56
129,13
179,57
174,77
134,56
140,4
162,14
125,80
181,25
106,97
141,23
115,42
126,76
180,55
123,25
158,49
107,75
110,54
127,40
186,25
145,75
116,92
121,36
171,32
136,34
153,93
148,94
130,29
187,54
159,88
165,34
128,90
99,40
155,4
149,33
120,98
152,31
102,47
156,25
135,10
119,32
157,21
185,89
117,6
182,76
175,78
169,70
108,69
100,52
161,49
170,61
113,72
183,5
151,100
131,48
168,97
132,76
144,44
146,46
112,72
154,78
178,42
118,41
177,30
124,66
114,21
150,88
166,91
138,77
104,67
176,34
98,43
103,70
184,14
