292,67
344,10
367,1
359,28
296,19
311,52
328,57
346,96
373,64
347,39
341,4
349,35
335,6
306,27
295,94
365,11
336,73
353,17
362,64
287,7
285,26
343,18
281,91
308,53
314,49
315,83
284,84
279,19
322,53
372,18
326,2
305,64
369,79
351,73
278,53
334,19
337,71
302,67
309,8
280,8
325,44
330,61
345,94
368,73
370,13
356,1
317,7
318,55
350,42
320,84
360,62
340,75
286,70
282,40
352,82
348,76
331,6
290,57
363,20
293,96
324,46
307,17
338,3
312,21
339,64
342,7
321,87
283,73
300,89
329,20
357,46
313,51
304,50
303,97
361,46
333,9
288,76
371,67
366,61
289,9
310,55
327,61
332,48
299,10
323,1
354,82
297,44
291,52
364,73
294,26
301,36
298,22
316,61
355,51
358,32
319,35
