275,52
231,85
234,43
189,73
198,36
251,62
207,26
247,87
220,81
253,84
204,76
236,57
252,100
225,28
227,21
232,58
222,96
213,85
235,37
274,65
242,100
230,35
192,40
200,56
266,92
214,36
237,71
209,15
241,56
271,32
264,53
195,37
277,54
199,49
226,53
219,85
210,54
258,60
202,80
273,73
215,91
228,28
250,95
257,84
244,72
265,60
260,79
233,55
254,61
196,23
191,39
218,99
270,68
211,98
224,20
243,85
206,12
249,19
201,20
255,89
262,52
216,71
190,23
268,97
193,62
272,75
203,72
240,57
269,84
205,10
246,91
259,7
267,98
212,60
229,55
276,12
223,60
245,33
197,85
238,33
256,24
261,26
221,63
194,45
217,1
239,23
208,34
248,3
188,97
