259,40
274,61
229,17
254,60
210,18
262,19
242,48
207,84
252,53
235,1
192,100
201,38
275,86
250,84
200,26
244,39
273,73
211,28
216,24
237,78
206,84
272,43
271,71
227,24
239,68
276,23
204,10
222,2
194,93
219,51
196,80
209,3
243,100
236,45
195,62
202,39
265,46
228,50
190,20
263,34
255,72
189,87
258,69
203,57
266,44
268,94
218,51
256,27
277,95
212,58
269,96
199,78
249,69
238,10
230,69
191,61
245,22
220,18
257,53
264,29
241,92
267,96
214,81
240,93
260,53
232,96
226,2
197,83
193,20
225,63
231,82
270,43
234,35
233,76
248,26
253,8
246,9
208,34
215,49
224,45
188,17
213,91
217,3
261,49
251,86
205,39
247,97
223,93
198,17
