29,54
19,50
40,60
9,87
3,96
63,94
24,53
76,70
69,11
6,43
64,69
20,42
46,29
22,67
36,75
80,57
67,87
23,65
50,15
82,2
58,23
18,53
7,84
8,61
74,88
42,53
72,71
66,35
1,59
47,53
5,17
62,44
70,59
87,35
79,72
14,62
81,49
48,56
85,80
52,97
27,35
0,39
73,27
33,11
4,79
90,85
57,79
94,30
71,60
45,13
49,96
61,53
15,89
53,69
2,80
55,21
31,6
89,27
39,55
56,82
65,50
78,56
86,46
32,5
77,25
43,87
92,56
84,100
96,25
93,95
13,100
25,76
41,10
10,1
37,95
91,5
68,76
38,91
75,25
44,32
97,51
28,14
95,73
16,60
35,19
51,25
59,20
26,80
88,26
30,42
11,90
12,63
83,12
21,49
17,46
54,26
34,11
60,71
