179,42
131,65
128,71
153,95
140,2
138,13
171,7
100,78
114,1
164,72
124,61
112,44
184,48
142,77
126,6
129,99
137,65
145,90
147,68
127,26
157,4
135,24
151,-1
110,80
176,5
155,79
152,58
109,14
168,94
134,52
123,86
182,98
130,34
103,12
174,41
166,37
172,72
116,32
132,25
178,98
139,41
183,67
118,48
104,98
141,58
165,48
117,85
163,72
101,65
125,73
98,21
102,52
121,50
175,35
106,5
115,89
144,3
150,76
170,80
158,45
186,21
107,17
167,80
149,51
160,25
154,25
159,75
143,28
185,55
99,66
181,84
105,54
136,11
111,12
113,90
173,50
177,13
156,17
133,26
180,59
122,99
169,95
161,19
162,24
120,5
108,76
148,93
146,9
187,81
