462,21
404,30
458,98
473,19
397,96
457,24
469,42
448,3
382,50
427,33
465,88
390,91
383,74
430,10
432,17
451,61
374,5
452,32
433,27
461,80
398,93
449,3
385,80
454,76
381,73
410,28
388,99
401,27
459,50
411,13
378,25
439,25
400,94
406,56
422,64
431,28
463,5
415,97
386,77
420,58
392,94
455,34
384,10
444,45
414,86
442,34
402,86
438,44
424,2
393,39
423,27
440,73
380,29
417,4
389,49
419,1
450,45
408,50
409,34
407,34
446,27
396,59
416,17
436,76
426,67
377,93
456,62
379,53
466,61
434,95
394,64
395,41
470,30
391,66
471,29
399,42
429,51
435,31
413,69
453,91
472,14
443,24
375,98
464,68
428,52
441,2
467,46
447,8
376,13
403,38
405,25
387,78
460,92
412,80
425,81
418,78
468,53
445,82
421,39
437,3
