234,70
245,83
212,94
230,60
269,60
272,92
204,94
220,7
260,59
238,17
249,10
213,38
262,67
218,66
263,83
265,33
224,16
259,62
196,17
267,15
240,59
247,30
191,63
256,56
190,96
275,76
241,30
202,64
242,77
211,96
193,49
274,52
243,87
229,76
221,73
268,90
237,11
277,42
271,49
222,72
207,59
261,98
232,88
189,25
252,56
228,80
244,73
254,97
217,96
255,62
266,1
226,4
215,30
201,55
206,38
233,49
194,12
188,75
195,18
270,49
203,22
208,42
251,60
235,74
197,65
257,9
227,45
273,77
239,43
216,46
223,62
225,91
192,94
253,78
276,8
209,76
214,27
246,70
231,73
219,65
200,61
248,37
199,89
258,14
236,79
210,22
205,32
264,9
198,54
250,26
