400,51
462,18
431,32
455,67
418,16
398,5
374,18
425,85
467,85
384,88
377,64
397,90
459,14
414,40
450,40
424,80
470,53
440,86
435,27
406,76
430,7
410,95
452,43
473,90
458,54
386,14
454,16
391,6
472,9
441,68
448,73
394,16
409,34
375,16
428,89
460,73
399,87
471,65
389,48
422,70
381,63
378,65
402,1
380,45
407,91
383,54
423,33
451,75
456,28
388,16
396,27
412,55
434,73
403,80
445,89
417,49
442,51
382,40
426,16
419,95
405,2
433,43
465,15
461,24
376,73
444,34
416,92
427,57
443,98
438,15
379,1
469,90
439,100
392,62
411,35
466,64
457,47
420,93
468,36
387,42
464,95
453,8
415,100
413,29
390,68
449,97
395,31
437,68
401,86
463,76
393,57
408,41
446,94
429,5
436,84
385,79
404,99
447,39
421,35
432,76
