316,11
352,20
302,40
290,7
332,99
299,56
344,82
362,23
311,29
361,66
282,5
308,23
367,9
363,2
331,25
291,38
345,87
341,73
324,84
279,99
335,78
336,14
294,83
286,69
296,82
280,32
304,19
281,40
358,75
313,81
337,52
325,14
297,23
322,33
307,55
357,51
306,93
292,46
346,10
300,20
278,90
355,8
339,51
298,31
288,89
323,23
342,59
327,9
314,73
347,44
283,42
310,63
369,87
356,32
348,77
353,42
287,90
368,1
372,22
285,69
360,39
349,18
365,50
371,44
320,90
303,17
350,8
284,39
293,81
315,58
340,28
319,56
328,78
343,14
305,10
312,87
338,-1
333,43
370,84
317,32
354,41
366,72
289,62
301,83
326,95
364,48
334,91
351,83
295,61
329,86
330,17
309,17
359,56
373,63
318,61
