29,100
21,32
46,47
76,60
11,17
43,24
31,96
80,42
62,9
94,32
24,97
10,51
42,16
40,81
23,69
47,27
27,37
30,84
12,54
15,47
57,24
89,85
6,40
17,58
53,69
38,34
96,72
45,34
66,87
3,16
93,28
97,74
85,58
90,41
70,83
26,67
8,71
9,6
67,31
87,30
14,30
4,95
56,100
82,65
36,50
18,44
72,81
1,87
65,39
75,49
54,88
78,55
39,90
59,33
84,66
64,89
71,64
28,6
52,35
20,98
16,55
19,20
68,2
44,46
49,72
5,7
50,94
92,26
79,74
91,15
77,92
63,45
51,31
58,80
32,50
34,53
86,36
60,47
81,19
25,30
37,50
33,47
48,45
0,57
61,44
22,66
74,31
73,70
41,36
69,75
13,6
7,42
83,99
55,69
88,12
35,22
95,11
2,44
