473,72
415,77
434,64
425,59
385,78
429,67
450,33
432,68
462,41
379,45
467,3
441,78
402,72
388,17
416,22
384,9
457,16
404,61
442,37
436,26
445,21
455,75
394,88
468,23
377,88
453,91
409,39
466,1
399,5
449,17
382,85
378,14
389,72
423,66
446,96
417,33
401,100
431,64
418,41
421,65
471,89
406,28
390,98
424,24
414,33
463,47
395,33
412,61
433,64
465,4
426,39
447,61
460,18
374,69
444,64
375,21
411,90
413,19
464,60
437,14
387,49
443,41
405,79
427,67
392,60
419,33
396,61
440,99
383,49
428,40
459,67
430,77
407,21
435,17
456,76
420,77
380,44
386,100
381,4
410,41
469,60
376,95
408,31
451,74
400,59
398,40
452,70
472,35
439,68
458,58
454,41
393,4
403,63
448,33
461,88
438,85
397,100
470,93
