92,70
48,85
29,64
93,68
76,6
97,52
50,31
33,48
82,68
91,90
46,3
2,19
18,19
16,79
19,73
59,80
88,38
35,19
25,61
89,54
7,10
20,40
4,74
8,23
30,62
32,9
31,80
78,20
39,26
55,37
27,30
13,4
61,43
44,52
22,51
6,79
84,43
0,72
75,29
21,29
60,26
65,44
87,7
49,76
1,16
38,4
52,18
73,37
37,75
62,70
14,17
41,24
54,61
9,17
70,94
90,57
15,56
74,71
95,69
96,13
36,85
81,68
64,93
79,57
58,72
71,90
24,42
45,32
83,20
47,41
67,77
57,68
86,77
40,80
17,62
51,3
26,95
85,56
23,89
3,79
56,100
43,41
10,44
94,45
63,83
12,10
42,10
34,41
77,68
68,34
72,60
66,42
11,56
28,45
53,90
5,16
80,41
69,12
