52,21
33,59
57,97
87,78
79,93
64,90
4,13
46,13
53,19
82,62
34,72
59,77
7,65
60,7
13,58
72,46
36,98
42,50
20,21
67,98
17,23
31,17
66,88
32,10
16,97
71,3
85,79
70,62
6,40
96,69
11,69
29,25
49,84
40,20
76,89
88,43
37,84
69,56
48,46
74,48
19,21
55,70
23,3
84,46
5,66
38,68
89,51
73,1
80,70
63,27
81,50
94,27
97,82
90,79
78,35
39,47
26,70
61,76
51,65
27,88
15,85
77,88
95,95
25,96
8,46
75,39
93,50
35,58
18,91
24,38
83,90
30,58
3,78
58,23
12,9
44,47
2,14
68,36
54,2
86,21
0,91
56,89
41,80
47,45
22,79
28,33
91,87
1,33
43,1
10,42
14,91
65,77
9,87
62,7
92,45
45,93
21,46
50,62
